순위,mean,ISBN,상품명,저자,출판사,설명,관리분류,top_topic,topic_dist,topic_words,topic_dict,IMAGE,판매가
33.0,38.2,9788934942382,이상한 변호사 우영우 1,문지원,김영사,공개 즉시 넷플릭스 화제 드라마 부문 대만 일본 멕시코 홍콩 세계 개국 넷플릭스 톱 아시아 아메리카 유럽 이어진 글로벌 화 제작 변호사 우영 삭제 본집 우요일 감동 어가 사랑 피고인 존중 마음 여느 변호사 화 대사 사람 봄날 햇살 최수연 화 대사 고래 우영 인사 우영 김밥 등장 이슈 드라마 변호사 우영 본집 시청률 뿐 개국 넷플릭스 콘텐츠 세계 곳곳 크게 화제 드라마,예술,29.0,"[(29, 0.7750189900398254), (26, 0.12986642122268677), (28, 0.039643384516239166), (15, 0.009469930082559586)]",드라마 영화 스토리 캐릭터 본집,"{29: 0.7750189900398254, 26: 0.12986642122268677, 28: 0.039643384516239166, 15: 0.009469930082559586}",https://shopping-phinf.pstatic.net/main_3400953/34009539690.20221019110245.jpg,"17,820원"
42.0,36.3,9788934942399,이상한 변호사 우영우 2,문지원,김영사,공개 즉시 넷플릭스 화제 드라마 부문 대만 일본 멕시코 홍콩 세계 개국 넷플릭스 톱 아시아 아메리카 유럽 이어진 글로벌 화 제작 변호사 우영 삭제 본집 우요일 감동 어가 사랑 피고인 존중 마음 여느 변호사 화 대사 사람 봄날 햇살 최수연 화 대사 고래 우영 인사 우영 김밥 등장 이슈 드라마 변호사 우영 본집 시청률 뿐 개국 넷플릭스 콘텐츠 세계 곳곳 크게 화제 드라마,예술,29.0,"[(29, 0.7750189900398254), (26, 0.12986642122268677), (21, 0.022491566836833954), (25, 0.020459109917283058)]",드라마 영화 스토리 캐릭터 본집,"{29: 0.7750189900398254, 26: 0.12986642122268677, 21: 0.022491566836833954, 25: 0.020459109917283058}",https://shopping-phinf.pstatic.net/main_3400414/34004141621.20221019142848.jpg,"17,820원"
4.0,11.5,9788934942405,최소한의 이웃,허지웅,김영사,악의 선의 탐구 허지웅 전하 살기 가치 적의 호의 소음 평정 변치 결론 서로 사람 허지웅 롯 혼자 힘 버터 청년 시절 혼자 힘 자리 혈액암 일종 악성 림프종 끝내 팬데믹 휘 정치가 혼돈 지구촌 한편 전쟁 요즘 자주 물음 이외 별 방도 고 최소한 이웃 이웃 향 분노 불신 또한 최소한 이웃 길 모색 분 투기,에세이,15.0,"[(15, 0.2662094235420227), (21, 0.16693788766860962), (9, 0.16337673366069794), (13, 0.09746970236301422)]",시작 이유 사실 경험 시대,"{15: 0.2662094235420227, 21: 0.16693788766860962, 9: 0.16337673366069794, 13: 0.09746970236301422}",https://shopping-phinf.pstatic.net/main_3422118/34221187620.20221019114748.jpg,"14,220원"
63.0,63.0,9788934942436,멜로가 체질 1,이병헌 /김영영,김영사,인생 드라마 제발 시즌 크리스마스 나혼집 멜로 체질 본집 본집 소식 포기 팬 내내 염원 작품 주옥 대사 마음 명작 멜로 체질 삭제 본집 드라마 홈페이지 본집 내달 요청 쇄도 응답 듯 숙고 끝 본집 이병헌 김 영영 드라마 면 가감 공개 인물 성격 그대로 말투 등장 욕설 지문 뜬금 감독 시문 현장 추가 장면 대사 배우 스태프 호흡 여과,예술,29.0,"[(29, 0.5659871697425842), (15, 0.23759500682353973), (12, 0.049017392098903656), (5, 0.04755168780684471)]",드라마 영화 스토리 캐릭터 본집,"{29: 0.5659871697425842, 15: 0.23759500682353973, 12: 0.049017392098903656, 5: 0.04755168780684471}",https://shopping-phinf.pstatic.net/main_3306448/33064485619.20221019131430.jpg,"19,800원"
77.0,77.0,9788934943020,나를 치유하면 세상이 치유된다,데보라 킹/사은영,김영사,치유 길 삶 방식 선택 의미 소개 치유 새 패러다임 진실 치유 심화 과정 안내 에너지 힐링 실전 워 각자 치유 힘 에너지 힐링 실천 워 뉴욕타임스 이자 변호사 에너지 힐러 데보라 킹 한국어 차크라 활용 테디 셀러 진실 치유 의식 확장 치유 내용 기초 심화 응용 처음 소개 여덟 상위 차크라 의식 확장 니시 방어기제 통찰 몸 마음 유형 반려동물 치유 부정 에너지 처리 공간 정화 그룹 치유 치유 호흡 명상 몇 단계 업그레이드 내용 구체 연습 전문 가이드라인 소개,건강 취미,3.0,"[(3, 0.2839123606681824), (12, 0.21776296198368073), (23, 0.1517324000597), (28, 0.06936878710985184)]",마음 심리학 감정 심리 불안,"{3: 0.2839123606681824, 12: 0.21776296198368073, 23: 0.1517324000597, 28: 0.06936878710985184}",https://shopping-phinf.pstatic.net/main_3534900/35349003622.20221027194616.jpg,"15,120원"
31.0,31.0,9788934943266,수학의 기쁨 혹은 가능성,김민형,김영사,수학 삶 김민형 교수 수학 강의 지식 라이브러리 굿모닝 굿나잇 수학 세계 수학자 김민형 교수 수학 공부 본질 기쁨 수학 안지 삶 지혜 배움 가치 임 효율 표현 수학 언어 매력 소개 피타고라스 정리 삼각함수 도구 활용 여러 수학 동네 뒷산 높이 지구 깊이 측정 음악 미술 발견 수학 공식 난제 평생 수학자 교과서 풀이 수학 문화 매력 수학 공부 기쁨 학자 연구자 미래 세대 굿모닝 굿나잇 시리즈 열,자연과학,18.0,"[(18, 0.38247907161712646), (30, 0.2502995431423187), (23, 0.10400272160768509), (10, 0.0680738165974617)]",수학 공부 성공 부자 교수,"{18: 0.38247907161712646, 30: 0.2502995431423187, 23: 0.10400272160768509, 10: 0.0680738165974617}",https://shopping-phinf.pstatic.net/main_3541987/35419876624.20221027194518.jpg,"10,350원"
77.0,77.0,9788934943402,곽재식의 유령 잡는 화학자,곽재식,김영사,귀신 심령사진 악령 인형 점성술 저승사자 온갖 두려움 정체 심야 괴담 괴심 파괴 곽재식 각종 괴담 미스터리 사건 진실 심야 괴담 과학 지식 무장 채 괴담 악역 자처 괴심 파괴 별명 곽재식 박사 신간 특유 입담 자랑 괴담 미스터리 사건 초자연현상 정면 두려움 정체 물귀신 심령사진 악령 인형 우물 기어 망령 엘리베이터 귀신 점성술 초자연현상 괴담 기사 과학 스푼 베일,자연과학,15.0,"[(15, 0.31619614362716675), (16, 0.24306927621364594), (5, 0.12343180924654007), (17, 0.09151990711688995)]",시작 이유 사실 경험 시대,"{15: 0.31619614362716675, 16: 0.24306927621364594, 5: 0.12343180924654007, 17: 0.09151990711688995}",https://shopping-phinf.pstatic.net/main_3549171/35491710618.20221101102627.jpg,"16,020원"
37.0,42.0,9788934943433,그림으로 보는 모든 순간의 과학,브라이언 클레그/이종필/애덤 댄트,김영사,물리학 화학 생명과학 지구과학 과학 거의 핵심 용어 과학 사전 경험 법칙 현상 그림책 면서 과학 수준 진입 장벽 획기 기존 과학 볼 과학 볼 현상 저 멀리 우주 지배 법칙 과학 법칙 현상 특색 아주 핵심 설명 마다 첫머리 과학 법칙 현상 유기 생동감 각각 법칙 현상 군더더기 설명 각각 부엌 시작 정원 광장 거리 교외 대륙 지구 태양계 우주 발 발 범위 간다,자연과학,16.0,"[(16, 0.43289488554000854), (15, 0.2574865520000458), (12, 0.11898703873157501), (13, 0.0533708892762661)]",과학 뇌 우주 인간 연구,"{16: 0.43289488554000854, 15: 0.2574865520000458, 12: 0.11898703873157501, 13: 0.0533708892762661}",https://shopping-phinf.pstatic.net/main_3356380/33563800630.20221019133015.jpg,"19,800원"
75.0,40.8,9788934943440,식물분류학자 허태임의 나의 초록목록,허태임,김영사,식물 사랑 마음 제대로 절박 함 추적 풀 나무 부디 박준 시인 이름 며칠 박상진 경북 명예 교수 고규홍 나무 칼럼니스트 유미 국립 세종 수목원 박준 시인 추천 초록 노동자 규정 식물분류학 태임 박사 풀 나무 엮었다 국립 백두대간 수목원 땅 식물 연구 힘 제대로 신념 전국 산 강 누비 식물 사람 언어 계속,자연과학,8.0,"[(8, 0.2859494984149933), (13, 0.12344487011432648), (27, 0.11944608390331268), (6, 0.096458300948143)]",인간 철학 시대 철학자 나무,"{8: 0.2859494984149933, 13: 0.12344487011432648, 27: 0.11944608390331268, 6: 0.096458300948143}",https://shopping-phinf.pstatic.net/main_3364245/33642459643.20221019131425.jpg,"16,020원"
7.0,6.3,9788934943457,최재천의 공부,최재천/안희경,김영사,시인 마음 생태계 탐구 최재천 교수 삶 공부 최재천 공부 동물 인간 깊이 관찰 최재천 교수 꼭 시대 꼭 공부 망라 인생 전반 공부 영향 그동안 제대로 논의 적 교육 현실 보고 미래 청사진 시한 하버드 대학교 시절 몸소 체득 경험 서울대학교 이화여자대 학교 교수 시절 강의 자연과학 인문학 통섭 시야 바탕 청소년 부모 청년 중년 정부 기업 자연과학 대가 최재천 교수,인문,8.0,"[(8, 0.20390591025352478), (18, 0.16952772438526154), (15, 0.14369024336338043), (23, 0.10575802624225616)]",인간 철학 시대 철학자 나무,"{8: 0.20390591025352478, 18: 0.16952772438526154, 15: 0.14369024336338043, 23: 0.10575802624225616}",https://shopping-phinf.pstatic.net/main_3247363/32473630148.20221019145003.jpg,"14,850원"
40.0,48.0,9788934943686,사물의 소멸,한병철/전대호,김영사,스마트폰 셀피 스마트홈 사물 인터넷 인공 지능 디지털화 세계 방식 철학 성찰 사물 세계 관상학 한병철 정보 현상학 땅 하늘 구글 어스 클라우드 거주 데이터 저장 기억 아두 깨달음 친구 팔로워 타자 탈 사물 세계 정보 지배 유령 세계 재독 철학자 한병철 신작 진단 사물 시대 사물 즉 정보 시대 이행 주의력 점점 사물 사물 향 이동 스마트폰 묵주 기능 디지털 물 디지털 아멘 정보 삶 지배 소통 취하,인문,10.0,"[(10, 0.2835923433303833), (7, 0.1700446456670761), (15, 0.10354320704936981), (25, 0.09595966339111328)]",언어 이해 대화 상황 표현,"{10: 0.2835923433303833, 7: 0.1700446456670761, 15: 0.10354320704936981, 25: 0.09595966339111328}",https://shopping-phinf.pstatic.net/main_3449296/34492964619.20221019115130.jpg,"14,220원"
9.0,48.0,9788934944188,사피엔스 : 그래픽 히스토리 Vol.2,유발 하라리/다니엘 카사나브/다비드 반데르묄렝/김명주,김영사,만화 사피 탄생 세계 그래픽 히스토리 원작 스토리텔링 이해 사피 빅 퀘스천 사피 그래픽 히스토리 문명 기둥 편이 이번 원작 논쟁 부분 농업혁명 과연 농업혁명 이면 문명 건설 토대 비밀 인간 밀 작물 밀 인간 농업혁명 도발 역사 해석 파우스트 플롯 전개 신화 관료제 민주주의 인권 상상 질서 문명 역사 증언 프란츠 카프카 공자 토머스 제퍼슨 존 레넌 마거릿 대처 역사 인물 등장,인문,16.0,"[(16, 0.2891054153442383), (13, 0.20365718007087708), (25, 0.11292464286088943), (29, 0.1114974319934845)]",과학 뇌 우주 인간 연구,"{16: 0.2891054153442383, 13: 0.20365718007087708, 25: 0.11292464286088943, 29: 0.1114974319934845}",https://shopping-phinf.pstatic.net/main_3247335/32473350645.20221019101711.jpg,"16,020원"
2.0,13.6,9788934961536,아무도 흔들 수 없는 나라,문재인/문재인 대통령 비서실,김영사,대통령 비서실 직접 엮 문재인 대통령 나라 다운 나라 아무 나라 향 국민 대통령 면서 동시 시대 무수 사람 현재 이자 미래 이정표 오직 국민 쪽 문재인 정부 국정 철학 행보 연설 문집 아무 나라 대통령 비서실 직접 보훈 순방 외교 미래 주제 연설 엮었다 설문 아무 나라 국민 주인 민주공화국 실현 국정 운영 중점 방향 정책 실천 볼 사람 중심 강조 문재인 대통령 리더십 지난 변화,사회 정치,17.0,"[(17, 0.5468708276748657), (15, 0.2170858383178711), (23, 0.05246909707784653), (8, 0.049502599984407425)]",대통령 정치 국민 이재명 문재인,"{17: 0.5468708276748657, 15: 0.2170858383178711, 23: 0.05246909707784653, 8: 0.049502599984407425}",https://shopping-phinf.pstatic.net/main_3248774/32487748687.20221019132915.jpg,"18,000원"
12.0,17.5,9788934961574,눈물 한 방울,이어령,김영사,남아 마지막 디지로그 생명 자본 그것 눈물 방울 시대 지성 이어령 면 달 전인 삶 반추 죽음 독대 공개 육필 원고 통찰 문명 패러다임 제시 시대 지성 이어령 생 마지막 화두 눈물 방울 남 눈물 방울 희망 씨앗 시절 어머니 추억 가치 눈물 방울 사유 창조 영감 병마 가슴 마음 절규 끝 펜 생명 죽음 성찰 인간 이어령 마지막,인문,9.0,"[(9, 0.2744578421115875), (21, 0.25795117020606995), (8, 0.23573468625545502), (27, 0.07895856350660324)]",인생 길 지혜 순례 마지막,"{9: 0.2744578421115875, 21: 0.25795117020606995, 8: 0.23573468625545502, 27: 0.07895856350660324}",https://shopping-phinf.pstatic.net/main_3309109/33091097628.20230102073155.jpg,"14,220원"
14.0,20.7,9788934961789,박문호 박사의 빅히스토리 공부,박문호,김영사,빅뱅 의식 출현 억 우주 역사 별 바람 꽃 언어 우주 지구 생명 인간 설명 통합 관점 박문 호의 자연과학 강의 정리 월말 김어준 화제 강의 우주 지구 생명 의식 통합 과학 도전 대중 과학 모토로 과학 운동 매진 박 문호 박사 박문 호의 자연과학 억 우주 진화 뇌 과학 강의 핵심 엮어 빅뱅 인간 가상 세계 빅 히스토리 정리 과학 지식 우주 시작 지구 생명 탄생 광물 생물 공진화 인간 의식 출현 자연 현상 유장 역사 전자 광자 양성자 상호작용 관점 설명,자연과학,16.0,"[(16, 0.7484496831893921), (12, 0.07573627680540085), (27, 0.07394330203533173), (15, 0.022179262712597847)]",과학 뇌 우주 인간 연구,"{16: 0.7484496831893921, 12: 0.07573627680540085, 27: 0.07394330203533173, 15: 0.022179262712597847}",https://shopping-phinf.pstatic.net/main_3315951/33159514618.20221019123904.jpg,"22,500원"
5.0,7.7,9788934972464,사피엔스,이태수/조현욱/유발 하라리,김영사,변방 유인원 호모 사피 지배자 과학 종교 미래 인간 유효 기간 언제 인류 시원 인지 혁명 농업혁명 과학혁명 진화 인간 역사 시각 조명 전인 제작 호모 사피 인공 지능 역사 사회 생물 종교 여러 학문 경계 역사 종횡무진 문명 항,인문,16.0,"[(16, 0.49866265058517456), (13, 0.25474265217781067), (10, 0.06516122817993164), (29, 0.06341994553804398)]",과학 뇌 우주 인간 연구,"{16: 0.49866265058517456, 13: 0.25474265217781067, 10: 0.06516122817993164, 29: 0.06341994553804398}",https://shopping-phinf.pstatic.net/main_3248237/32482377706.20221019143307.jpg,"19,800원"
77.0,72.4,9788934977841,호모 데우스,유발 하라리/김명주,김영사,호모 데 우스 진화 다음 단계 정치 종교 문화 구시대 신화 인공 지능 유전공학 신 낼 최후 서사시 세계 개국 초대형 사피 유발 하라 리 최신 사피 어디 호모 데 우스 어디 미국 영국 프랑스 독일 중국 일본 개국 확정 역사 인류 과제 굶주림 질병 전쟁 자리 차지 지구 신 인간 운명 인류 어디 어디 뒤 모습 앞 향 과학혁명 정점 어디 인간 유토피아 악몽 논쟁 서사 인간 진화 거듭 존재,인문,25.0,"[(25, 0.30212968587875366), (13, 0.17732025682926178), (15, 0.15041330456733704), (16, 0.14359091222286224)]",인류 전쟁 위기 중국 세계사,"{25: 0.30212968587875366, 13: 0.17732025682926178, 15: 0.15041330456733704, 16: 0.14359091222286224}",https://shopping-phinf.pstatic.net/main_3248712/32487126410.20221019134530.jpg,"19,800원"
62.0,68.0,9788934978886,처칠 팩터,보리스 존슨/안기순,지식향연,영국 정치인 보리스 존슨 처칠 평전 완결 세계사 흐름 뒤 지도자 승리 요인 입체 조명 명저 뉴턴 셰익스피어 제 영국인 영국인 윈스턴 처칠 세기 세계사 흐름 정치 경제 사회 영역 업적 요인 강철 정신과 의지 형성 영국 정치계 바람 저널리스트 이자 정치인 보리스 존슨 통찰 생동감 문체 처칠 요인 분석 낱낱이 수작 학교 적응 낙제 생 대영제국 총리 영국인 추앙 역경 도전 유머 국가 국민 헌신 윈스턴 처칠 불꽃 삶 궤,사회 정치,13.0,"[(13, 0.40603527426719666), (25, 0.19348864257335663), (17, 0.17307135462760925), (24, 0.059551991522312164)]",사회 시대 주의 정치 문화,"{13: 0.40603527426719666, 25: 0.19348864257335663, 17: 0.17307135462760925, 24: 0.059551991522312164}",https://shopping-phinf.pstatic.net/main_3245543/32455439724.20221019151732.jpg,"26,100원"
